,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
34695,4,7.8985404468,-21.6652598871,18-19,0.01,0.028982097283,galaxies
34862,4,8.54791833705,-21.5586757202,23-24,0.01,0.435652107,galaxies
34863,4,8.54791833705,-21.5586757202,23-24,0.01,0.435652107,galaxies
35196,4,8.46184284943,-21.5667818245,17-18,0.01,0.028712451458,galaxies
35197,4,8.46184284943,-21.5667818245,17-18,0.01,0.028712451458,galaxies
35230,4,8.40250037295,-21.5559490884,23-24,0.01,0.0208724476397,galaxies
35231,4,8.40250037295,-21.5559490884,23-24,0.01,0.0208724476397,galaxies
35244,4,8.47539188327,-21.5493109811,23-24,0.01,0.0193485375494,galaxies
35245,4,8.47539188327,-21.5493109811,23-24,0.01,0.0193485375494,galaxies
35442,4,8.31978545788,-21.6226530609,21-22,0.01,0.000858894200064,galaxies
35443,4,8.31978545788,-21.6226530609,21-22,0.01,0.000858894200064,galaxies
